Iteration,Step,Inverter,Other,Total
,Relev,873,529,1404
,Subst,873,529,1404
,Maj-2,873,529,1404
,Dist-2,873,529,1404
190,InvProp,873,529,1404
,TrivRep,873,529,1404
,Maj-1,873,529,1404
,Dist-1,873,529,1404
,Assoc,873,529,1404
,CompAss,873,529,1404
,Relev,874,529,1405
,Subst,874,529,1405
,Maj-2,874,529,1405
,Dist-2,873,529,1404
191,InvProp,873,529,1404
,TrivRep,873,529,1404
,Maj-1,873,529,1404
,Dist-1,873,529,1404
,Assoc,873,529,1404
,CompAss,873,529,1404
,Relev,874,529,1405
,Subst,896,542,1440
,Maj-2,896,542,1440
,Dist-2,896,542,1440
192,InvProp,896,542,1440
,TrivRep,896,542,1440
,Maj-1,896,542,1440
,Dist-1,896,542,1440
,Assoc,896,542,1440
,CompAss,896,542,1440
,Relev,896,542,1440
,Subst,896,542,1440
,Maj-2,896,542,1440
,Dist-2,896,542,1440
193,InvProp,896,542,1440
,TrivRep,896,542,1440
,Maj-1,896,542,1440
,Dist-1,896,542,1440
,Assoc,896,542,1440
,CompAss,896,542,1440
,Relev,896,542,1440
,Subst,896,542,1440
,Maj-2,896,542,1440
,Dist-2,896,542,1440
194,InvProp,896,542,1440
,TrivRep,896,542,1440
,Maj-1,896,542,1440
,Dist-1,896,542,1440
,Assoc,896,542,1440
,CompAss,896,542,1440
,Relev,896,542,1440
,Subst,896,542,1440
,Maj-2,896,542,1440
,Dist-2,896,542,1440
195,InvProp,896,542,1440
,TrivRep,896,542,1440
,Maj-1,896,542,1440
,Dist-1,896,542,1440
,Assoc,896,542,1440
,CompAss,896,542,1440
,Relev,896,542,1440
,Subst,942,566,1510
,Maj-2,942,566,1510
,Dist-2,942,566,1510
196,InvProp,942,566,1510
,TrivRep,942,566,1510
,Maj-1,942,566,1510
,Dist-1,942,566,1510
,Assoc,942,566,1510
,CompAss,942,566,1510
,Relev,942,566,1510
,Subst,942,566,1510
,Maj-2,942,566,1510
,Dist-2,942,566,1510
197,InvProp,942,566,1510
,TrivRep,942,566,1510
,Maj-1,942,566,1510
,Dist-1,942,566,1510
,Assoc,942,566,1510
,CompAss,942,566,1510
,Relev,942,566,1510
,Subst,942,566,1510
,Maj-2,942,566,1510
,Dist-2,942,566,1510
198,InvProp,942,566,1510
,TrivRep,942,566,1510
,Maj-1,942,566,1510
,Dist-1,942,566,1510
,Assoc,942,566,1510
,CompAss,942,566,1510
,Relev,942,566,1510
,Subst,942,566,1510
,Maj-2,942,566,1510
,Dist-2,942,566,1510
199,InvProp,942,566,1510
,TrivRep,942,566,1510
,Maj-1,942,566,1510
,Dist-1,942,566,1510
,Assoc,942,566,1510
,CompAss,942,566,1510
,Relev,942,566,1510
,Subst,965,579,1546
,Maj-2,965,579,1546
,Dist-2,965,579,1546
200,InvProp,965,579,1546
,TrivRep,965,579,1546
,Maj-1,965,579,1546
,Dist-1,965,579,1546
,Assoc,965,579,1546
,CompAss,965,579,1546
,Relev,965,579,1546
,Subst,965,579,1546
,Maj-2,965,579,1546
,Dist-2,965,579,1546
