Iteration,Step,Inverter,Other,Total
,Maj-1,34,48,84
,Dist-1,34,48,84
,Assoc,34,48,84
,CompAss,34,48,84
,Relev,34,48,84
,Subst,34,48,84
,Maj-2,34,48,84
,Dist-2,34,48,84
30,InvProp,34,48,84
,TrivRep,34,48,84
,Maj-1,34,48,84
,Dist-1,34,48,84
,Assoc,34,48,84
,CompAss,34,48,84
,Relev,34,48,84
,Subst,34,48,84
,Maj-2,34,48,84
,Dist-2,34,48,84
31,InvProp,34,48,84
,TrivRep,34,48,84
,Maj-1,34,48,84
,Dist-1,34,48,84
,Assoc,34,48,84
,CompAss,34,48,84
,Relev,34,48,84
,Subst,41,58,101
,Maj-2,41,58,101
,Dist-2,41,58,101
32,InvProp,41,58,101
,TrivRep,41,58,101
,Maj-1,41,58,101
,Dist-1,41,58,101
,Assoc,41,58,101
,CompAss,41,58,101
,Relev,42,58,102
,Subst,42,58,102
,Maj-2,42,58,102
,Dist-2,41,58,101
33,InvProp,41,58,101
,TrivRep,41,58,101
,Maj-1,41,58,101
,Dist-1,41,58,101
,Assoc,41,58,101
,CompAss,41,58,101
,Relev,41,58,101
,Subst,41,58,101
,Maj-2,41,58,101
,Dist-2,41,58,101
34,InvProp,41,58,101
,TrivRep,41,58,101
,Maj-1,41,58,101
,Dist-1,41,58,101
,Assoc,41,58,101
,CompAss,41,58,101
,Relev,41,58,101
,Subst,41,58,101
,Maj-2,41,58,101
,Dist-2,41,58,101
35,InvProp,41,58,101
,TrivRep,41,58,101
,Maj-1,41,58,101
,Dist-1,41,58,101
,Assoc,41,58,101
,CompAss,41,58,101
,Relev,41,58,101
,Subst,42,62,106
,Maj-2,42,60,104
,Dist-2,41,60,103
36,InvProp,41,60,103
,TrivRep,41,60,103
,Maj-1,41,60,103
,Dist-1,41,60,103
,Assoc,41,60,103
,CompAss,41,60,103
,Relev,41,60,103
,Subst,41,60,103
,Maj-2,41,60,103
,Dist-2,41,60,103
37,InvProp,41,60,103
,TrivRep,41,60,103
,Maj-1,41,60,103
,Dist-1,41,60,103
,Assoc,41,60,103
,CompAss,41,60,103
,Relev,41,60,103
,Subst,41,60,103
,Maj-2,41,60,103
,Dist-2,41,60,103
38,InvProp,41,60,103
,TrivRep,41,60,103
,Maj-1,41,60,103
,Dist-1,41,60,103
,Assoc,41,60,103
,CompAss,41,60,103
,Relev,41,60,103
,Subst,41,60,103
,Maj-2,41,60,103
,Dist-2,41,60,103
39,InvProp,41,60,103
,TrivRep,41,60,103
,Maj-1,41,60,103
,Dist-1,41,60,103
,Assoc,41,60,103
,CompAss,41,60,103
,Relev,41,60,103
,Subst,43,64,109
,Maj-2,43,64,109
,Dist-2,43,64,109
40,InvProp,43,64,109
,TrivRep,43,64,109
,Maj-1,43,64,109
,Dist-1,43,64,109
,Assoc,43,64,109
,CompAss,43,64,109
,Relev,43,64,109
,Subst,43,64,109
,Maj-2,43,64,109
,Dist-2,43,64,109
41,InvProp,43,64,109
,TrivRep,43,64,109
,Maj-1,43,64,109
,Dist-1,43,64,109
,Assoc,43,64,109
,CompAss,43,64,109
,Relev,43,64,109
,Subst,43,64,109
,Maj-2,43,64,109
,Dist-2,43,64,109
42,InvProp,43,64,109
,TrivRep,43,64,109
,Maj-1,43,64,109
,Dist-1,43,64,109
,Assoc,43,64,109
,CompAss,43,64,109
,Relev,43,64,109
,Subst,43,64,109
,Maj-2,43,64,109
,Dist-2,43,64,109
43,InvProp,43,64,109
,TrivRep,43,64,109
,Maj-1,43,64,109
,Dist-1,43,64,109
,Assoc,43,64,109
,CompAss,43,64,109
,Relev,43,64,109
,Subst,45,68,115
,Maj-2,45,66,113
,Dist-2,44,66,112
44,InvProp,44,66,112
,TrivRep,44,66,112
,Maj-1,44,66,112
,Dist-1,44,66,112
,Assoc,44,66,112
,CompAss,44,66,112
,Relev,44,66,112
,Subst,44,66,112
,Maj-2,44,66,112
,Dist-2,44,66,112
45,InvProp,44,66,112
,TrivRep,44,66,112
,Maj-1,44,66,112
,Dist-1,44,66,112
,Assoc,44,66,112
,CompAss,44,66,112
,Relev,44,66,112
,Subst,44,66,112
,Maj-2,44,66,112
,Dist-2,44,66,112
46,InvProp,44,66,112
,TrivRep,44,66,112
,Maj-1,44,66,112
,Dist-1,44,66,112
,Assoc,44,66,112
,CompAss,44,66,112
,Relev,44,66,112
,Subst,44,66,112
,Maj-2,44,66,112
,Dist-2,44,66,112
47,InvProp,44,66,112
,TrivRep,44,66,112
,Maj-1,44,66,112
,Dist-1,44,66,112
,Assoc,44,66,112
,CompAss,44,66,112
,Relev,44,66,112
,Subst,46,70,118
,Maj-2,46,68,116
,Dist-2,45,68,115
48,InvProp,45,68,115
,TrivRep,45,68,115
,Maj-1,45,68,115
,Dist-1,45,68,115
,Assoc,45,68,115
,CompAss,45,68,115
,Relev,45,68,115
,Subst,45,68,115
,Maj-2,45,68,115
,Dist-2,45,68,115
49,InvProp,45,68,115
,TrivRep,45,68,115
,Maj-1,45,68,115
,Dist-1,45,68,115
,Assoc,45,68,115
,CompAss,45,68,115
,Relev,46,68,116
,Subst,46,68,116
,Maj-2,46,68,116
,Dist-2,45,68,115
50,InvProp,45,68,115
,TrivRep,45,68,115
,Maj-1,45,68,115
,Dist-1,45,68,115
,Assoc,45,68,115
,CompAss,45,68,115
,Relev,45,68,115
,Subst,45,68,115
,Maj-2,45,68,115
,Dist-2,45,68,115
51,InvProp,45,68,115
,TrivRep,45,68,115
,Maj-1,45,68,115
,Dist-1,45,68,115
,Assoc,45,68,115
,CompAss,45,68,115
,Relev,45,68,115
,Subst,45,68,115
,Maj-2,45,68,115
,Dist-2,45,68,115
52,InvProp,45,68,115
,TrivRep,45,68,115
,Maj-1,45,68,115
,Dist-1,45,68,115
,Assoc,45,68,115
,CompAss,45,68,115
,Relev,45,68,115
,Subst,50,74,126
,Maj-2,50,74,126
,Dist-2,50,74,126
53,InvProp,50,74,126
,TrivRep,50,74,126
,Maj-1,50,74,126
,Dist-1,50,74,126
,Assoc,50,74,126
,CompAss,50,74,126
,Relev,50,74,126
,Subst,50,74,126
,Maj-2,50,74,126
,Dist-2,50,74,126
54,InvProp,50,74,126
,TrivRep,50,74,126
,Maj-1,50,74,126
,Dist-1,50,74,126
,Assoc,50,74,126
,CompAss,50,74,126
,Relev,50,74,126
,Subst,50,74,126
,Maj-2,50,74,126
,Dist-2,50,74,126
55,InvProp,50,74,126
,TrivRep,50,74,126
,Maj-1,50,74,126
,Dist-1,50,74,126
,Assoc,50,74,126
,CompAss,50,74,126
,Relev,50,74,126
,Subst,50,74,126
,Maj-2,50,74,126
,Dist-2,50,74,126
56,InvProp,50,74,126
,TrivRep,50,74,126
,Maj-1,50,74,126
,Dist-1,50,74,126
,Assoc,50,74,126
,CompAss,50,74,126
,Relev,50,74,126
,Subst,51,78,131
,Maj-2,51,76,129
,Dist-2,50,76,128
57,InvProp,50,76,128
,TrivRep,51,76,129
,Maj-1,51,76,129
,Dist-1,51,76,129
,Assoc,51,76,129
,CompAss,51,76,129
,Relev,51,76,129
,Subst,51,76,129
,Maj-2,51,76,129
,Dist-2,50,76,128
58,InvProp,50,76,128
,TrivRep,50,76,128
,Maj-1,50,76,128
,Dist-1,50,76,128
,Assoc,50,76,128
,CompAss,50,76,128
,Relev,50,76,128
,Subst,50,76,128
,Maj-2,50,76,128
,Dist-2,50,76,128
59,InvProp,50,76,128
,TrivRep,50,76,128
,Maj-1,50,76,128
,Dist-1,50,76,128
,Assoc,50,76,128
,CompAss,50,76,128
,Relev,50,76,128
,Subst,50,76,128
,Maj-2,50,76,128
,Dist-2,50,76,128
60,InvProp,50,76,128
,TrivRep,50,76,128
,Maj-1,50,76,128
,Dist-1,50,76,128
,Assoc,50,76,128
,CompAss,50,76,128
,Relev,50,76,128
,Subst,52,80,134
,Maj-2,52,80,134
,Dist-2,52,80,134
61,InvProp,52,80,134
,TrivRep,53,80,135
,Maj-1,53,80,135
,Dist-1,53,80,135
,Assoc,53,80,135
,CompAss,53,80,135
,Relev,53,80,135
,Subst,53,80,135
,Maj-2,53,80,135
,Dist-2,52,80,134
62,InvProp,52,80,134
,TrivRep,52,80,134
,Maj-1,52,80,134
,Dist-1,52,80,134
,Assoc,52,80,134
,CompAss,52,80,134
,Relev,52,80,134
,Subst,52,80,134
,Maj-2,52,80,134
,Dist-2,52,80,134
63,InvProp,52,80,134
,TrivRep,52,80,134
,Maj-1,52,80,134
,Dist-1,52,80,134
,Assoc,52,80,134
,CompAss,52,80,134
,Relev,52,80,134
,Subst,52,80,134
,Maj-2,52,80,134
,Dist-2,52,80,134
64,InvProp,52,80,134
,TrivRep,52,80,134
,Maj-1,52,80,134
,Dist-1,52,80,134
,Assoc,52,80,134
,CompAss,52,80,134
,Relev,52,80,134
,Subst,52,80,134
,Maj-2,52,80,134
,Dist-2,52,80,134
65,InvProp,52,80,134
,TrivRep,52,80,134
,Maj-1,52,80,134
,Dist-1,52,80,134
,Assoc,52,80,134
,CompAss,52,80,134
,Relev,52,80,134
,Subst,54,84,140
,Maj-2,54,82,138
,Dist-2,53,82,137
66,InvProp,53,82,137
,TrivRep,53,82,137
,Maj-1,53,82,137
,Dist-1,53,82,137
,Assoc,53,82,137
,CompAss,53,82,137
,Relev,53,82,137
,Subst,53,82,137
,Maj-2,53,82,137
,Dist-2,53,82,137
67,InvProp,53,82,137
,TrivRep,53,82,137
,Maj-1,53,82,137
,Dist-1,53,82,137
,Assoc,53,82,137
,CompAss,53,82,137
,Relev,53,82,137
,Subst,53,82,137
,Maj-2,53,82,137
,Dist-2,53,82,137
68,InvProp,53,82,137
,TrivRep,53,82,137
,Maj-1,53,82,137
,Dist-1,53,82,137
,Assoc,53,82,137
,CompAss,53,82,137
,Relev,53,82,137
,Subst,53,82,137
,Maj-2,53,82,137
,Dist-2,53,82,137
69,InvProp,53,82,137
,TrivRep,53,82,137
,Maj-1,53,82,137
,Dist-1,53,82,137
,Assoc,53,82,137
,CompAss,53,82,137
,Relev,53,82,137
,Subst,57,88,147
,Maj-2,57,88,147
,Dist-2,57,88,147
70,InvProp,57,88,147
,TrivRep,58,88,148
,Maj-1,58,88,148
,Dist-1,58,88,148
,Assoc,58,88,148
,CompAss,58,88,148
,Relev,58,88,148
,Subst,58,88,148
,Maj-2,58,88,148
,Dist-2,57,88,147
71,InvProp,57,88,147
,TrivRep,57,88,147
,Maj-1,57,88,147
,Dist-1,57,88,147
,Assoc,57,88,147
,CompAss,57,88,147
,Relev,57,88,147
,Subst,57,88,147
,Maj-2,57,88,147
,Dist-2,57,88,147
72,InvProp,57,88,147
,TrivRep,57,88,147
,Maj-1,57,88,147
,Dist-1,57,88,147
,Assoc,57,88,147
,CompAss,57,88,147
,Relev,57,88,147
,Subst,57,88,147
,Maj-2,57,88,147
,Dist-2,57,88,147
73,InvProp,57,88,147
,TrivRep,57,88,147
,Maj-1,57,88,147
,Dist-1,57,88,147
,Assoc,57,88,147
,CompAss,57,88,147
,Relev,57,88,147
,Subst,57,88,147
,Maj-2,57,88,147
,Dist-2,57,88,147
74,InvProp,57,88,147
,TrivRep,57,88,147
,Maj-1,57,88,147
,Dist-1,57,88,147
,Assoc,57,88,147
,CompAss,57,88,147
,Relev,58,88,148
,Subst,60,94,156
,Maj-2,60,94,156
,Dist-2,60,94,156
75,InvProp,60,94,156
,TrivRep,60,94,156
,Maj-1,60,94,156
,Dist-1,60,94,156
,Assoc,60,94,156
,CompAss,60,94,156
,Relev,60,94,156
,Subst,60,94,156
,Maj-2,60,94,156
,Dist-2,60,94,156
76,InvProp,60,94,156
,TrivRep,60,94,156
,Maj-1,60,94,156
,Dist-1,60,94,156
,Assoc,60,94,156
,CompAss,60,94,156
,Relev,60,94,156
,Subst,60,94,156
,Maj-2,60,94,156
,Dist-2,60,94,156
77,InvProp,60,94,156
,TrivRep,60,94,156
,Maj-1,60,94,156
,Dist-1,60,94,156
,Assoc,60,94,156
,CompAss,60,94,156
,Relev,60,94,156
,Subst,60,94,156
,Maj-2,60,94,156
,Dist-2,60,94,156
78,InvProp,60,94,156
,TrivRep,60,94,156
,Maj-1,60,94,156
,Dist-1,60,94,156
,Assoc,60,94,156
,CompAss,60,94,156
,Relev,60,94,156
,Subst,60,94,156
,Maj-2,60,94,156
,Dist-2,60,94,156
79,InvProp,60,94,156
,TrivRep,60,94,156
,Maj-1,60,94,156
,Dist-1,60,94,156
,Assoc,60,94,156
,CompAss,60,94,156
,Relev,60,94,156
,Subst,60,94,156
,Maj-2,60,94,156
,Dist-2,60,94,156
80,InvProp,60,94,156
,TrivRep,60,94,156
,Maj-1,60,94,156
,Dist-1,60,94,156
,Assoc,60,94,156
,CompAss,60,94,156
,Relev,60,94,156
,Subst,60,94,156
,Maj-2,60,94,156
,Dist-2,60,94,156
81,InvProp,60,94,156
,TrivRep,60,94,156
,Maj-1,60,94,156
,Dist-1,60,94,156
,Assoc,60,94,156
,CompAss,60,94,156
,Relev,60,94,156
,Subst,60,94,156
,Maj-2,60,94,156
,Dist-2,60,94,156
82,InvProp,60,94,156
,TrivRep,60,94,156
,Maj-1,60,94,156
,Dist-1,60,94,156
,Assoc,60,94,156
,CompAss,60,94,156
,Relev,61,94,157
,Subst,66,102,170
,Maj-2,66,102,170
,Dist-2,66,102,170
83,InvProp,66,102,170
,TrivRep,66,102,170
,Maj-1,66,102,170
,Dist-1,66,102,170
,Assoc,66,102,170
,CompAss,66,102,170
,Relev,66,102,170
,Subst,66,102,170
,Maj-2,66,102,170
,Dist-2,65,102,169
84,InvProp,65,102,169
,TrivRep,65,102,169
,Maj-1,65,102,169
,Dist-1,65,102,169
,Assoc,65,102,169
,CompAss,65,102,169
,Relev,66,102,170
,Subst,66,102,170
,Maj-2,66,102,170
,Dist-2,64,102,168
85,InvProp,64,102,168
,TrivRep,64,102,168
,Maj-1,64,102,168
,Dist-1,64,102,168
,Assoc,64,102,168
,CompAss,64,102,168
,Relev,64,102,168
,Subst,64,102,168
,Maj-2,64,102,168
,Dist-2,64,102,168
86,InvProp,64,102,168
,TrivRep,64,102,168
,Maj-1,64,102,168
,Dist-1,64,102,168
,Assoc,64,102,168
,CompAss,64,102,168
,Relev,64,102,168
,Subst,64,102,168
,Maj-2,64,102,168
,Dist-2,64,102,168
87,InvProp,64,102,168
,TrivRep,64,102,168
,Maj-1,64,102,168
,Dist-1,64,102,168
,Assoc,64,102,168
,CompAss,64,102,168
,Relev,64,102,168
,Subst,64,102,168
,Maj-2,64,102,168
,Dist-2,64,102,168
88,InvProp,64,102,168
,TrivRep,64,102,168
,Maj-1,64,102,168
,Dist-1,64,102,168
,Assoc,64,102,168
,CompAss,64,102,168
,Relev,64,102,168
,Subst,64,102,168
,Maj-2,64,102,168
,Dist-2,64,102,168
89,InvProp,64,102,168
,TrivRep,64,102,168
,Maj-1,64,102,168
,Dist-1,64,102,168
,Assoc,64,102,168
,CompAss,64,102,168
,Relev,64,102,168
,Subst,65,106,173
,Maj-2,65,104,171
,Dist-2,64,104,170
90,InvProp,64,104,170
,TrivRep,65,104,171
,Maj-1,65,103,170
,Dist-1,65,103,170
,Assoc,65,103,170
,CompAss,65,103,170
,Relev,65,103,170
,Subst,65,103,170
,Maj-2,65,103,170
,Dist-2,63,103,168
91,InvProp,63,103,168
,TrivRep,63,103,168
,Maj-1,63,103,168
,Dist-1,63,103,168
,Assoc,63,103,168
,CompAss,63,103,168
,Relev,63,103,168
,Subst,63,103,168
,Maj-2,63,103,168
,Dist-2,63,103,168
92,InvProp,63,103,168
,TrivRep,63,103,168
,Maj-1,63,103,168
,Dist-1,63,103,168
,Assoc,63,103,168
,CompAss,63,103,168
,Relev,63,103,168
,Subst,63,103,168
,Maj-2,63,103,168
,Dist-2,63,103,168
93,InvProp,63,103,168
,TrivRep,63,103,168
,Maj-1,63,103,168
,Dist-1,63,103,168
,Assoc,63,103,168
,CompAss,63,103,168
,Relev,64,103,169
,Subst,64,103,169
,Maj-2,64,103,169
,Dist-2,63,103,168
94,InvProp,63,103,168
,TrivRep,63,103,168
,Maj-1,63,103,168
,Dist-1,63,103,168
,Assoc,63,103,168
,CompAss,63,103,168
,Relev,63,103,168
,Subst,72,115,189
,Maj-2,72,115,189
,Dist-2,72,115,189
95,InvProp,72,115,189
,TrivRep,72,115,189
,Maj-1,72,115,189
,Dist-1,72,115,189
,Assoc,72,115,189
,CompAss,72,115,189
,Relev,72,115,189
,Subst,72,115,189
,Maj-2,72,115,189
,Dist-2,72,115,189
96,InvProp,72,115,189
,TrivRep,72,115,189
,Maj-1,72,115,189
,Dist-1,72,115,189
,Assoc,72,115,189
,CompAss,72,115,189
,Relev,72,115,189
,Subst,72,115,189
,Maj-2,72,115,189
,Dist-2,72,115,189
97,InvProp,72,115,189
,TrivRep,72,115,189
,Maj-1,72,115,189
,Dist-1,72,115,189
,Assoc,72,115,189
,CompAss,72,115,189
,Relev,72,115,189
,Subst,72,115,189
,Maj-2,72,115,189
,Dist-2,72,115,189
98,InvProp,72,115,189
,TrivRep,72,115,189
,Maj-1,72,115,189
,Dist-1,72,115,189
,Assoc,72,115,189
,CompAss,72,115,189
,Relev,72,115,189
,Subst,77,123,202
,Maj-2,77,123,202
,Dist-2,77,123,202
99,InvProp,77,123,202
,TrivRep,78,123,203
,Maj-1,78,123,203
,Dist-1,78,123,203
,Assoc,78,123,203
,CompAss,78,123,203
,Relev,78,123,203
,Subst,78,123,203
,Maj-2,78,123,203
,Dist-2,76,123,201
100,InvProp,76,123,201
,TrivRep,76,123,201
,Maj-1,76,123,201
,Dist-1,76,123,201
,Assoc,76,123,201
,CompAss,76,123,201
,Relev,76,123,201
,Subst,76,123,201
,Maj-2,76,123,201
,Dist-2,76,123,201
101,InvProp,76,123,201
,TrivRep,76,123,201
,Maj-1,76,123,201
,Dist-1,76,123,201
,Assoc,76,123,201
,CompAss,76,123,201
,Relev,76,123,201
,Subst,76,123,201
,Maj-2,76,123,201
,Dist-2,76,123,201
102,InvProp,76,123,201
,TrivRep,76,123,201
,Maj-1,76,123,201
,Dist-1,76,123,201
,Assoc,76,123,201
,CompAss,76,123,201
,Relev,76,123,201
,Subst,76,123,201
,Maj-2,76,123,201
,Dist-2,76,123,201
103,InvProp,76,123,201
,TrivRep,76,123,201
,Maj-1,76,123,201
,Dist-1,76,123,201
,Assoc,76,123,201
,CompAss,76,123,201
,Relev,76,123,201
,Subst,79,128,209
,Maj-2,79,128,209
,Dist-2,79,128,209
104,InvProp,79,128,209
,TrivRep,80,128,210
,Maj-1,80,128,210
,Dist-1,80,128,210
,Assoc,80,128,210
,CompAss,80,128,210
,Relev,80,128,210
,Subst,80,128,210
,Maj-2,80,128,210
,Dist-2,79,128,209
105,InvProp,79,128,209
,TrivRep,79,128,209
,Maj-1,79,128,209
,Dist-1,79,128,209
,Assoc,79,128,209
,CompAss,79,128,209
,Relev,79,128,209
,Subst,79,128,209
,Maj-2,79,128,209
,Dist-2,79,128,209
106,InvProp,79,128,209
,TrivRep,79,128,209
,Maj-1,79,128,209
,Dist-1,79,128,209
,Assoc,79,128,209
,CompAss,79,128,209
,Relev,79,128,209
,Subst,79,128,209
,Maj-2,79,128,209
,Dist-2,79,128,209
107,InvProp,79,128,209
,TrivRep,79,128,209
,Maj-1,79,128,209
,Dist-1,79,128,209
,Assoc,79,128,209
,CompAss,79,128,209
,Relev,79,128,209
,Subst,81,132,215
,Maj-2,81,130,213
,Dist-2,80,130,212
108,InvProp,80,130,212
,TrivRep,80,130,212
,Maj-1,80,130,212
,Dist-1,80,130,212
,Assoc,80,130,212
,CompAss,80,130,212
,Relev,80,130,212
,Subst,80,130,212
,Maj-2,80,130,212
,Dist-2,80,130,212
109,InvProp,80,130,212
,TrivRep,80,130,212
,Maj-1,80,130,212
,Dist-1,80,130,212
,Assoc,80,130,212
,CompAss,80,130,212
,Relev,80,130,212
,Subst,80,130,212
,Maj-2,80,130,212
,Dist-2,80,130,212
110,InvProp,80,130,212
,TrivRep,80,130,212
,Maj-1,80,130,212
,Dist-1,80,130,212
,Assoc,80,130,212
,CompAss,80,130,212
,Relev,80,130,212
,Subst,80,130,212
,Maj-2,80,130,212
,Dist-2,80,130,212
111,InvProp,80,130,212
,TrivRep,80,130,212
,Maj-1,80,130,212
,Dist-1,80,130,212
,Assoc,80,130,212
,CompAss,80,130,212
,Relev,80,130,212
,Subst,83,135,220
,Maj-2,83,135,220
,Dist-2,83,135,220
112,InvProp,83,135,220
,TrivRep,84,135,221
,Maj-1,84,135,221
,Dist-1,84,135,221
,Assoc,84,135,221
,CompAss,84,135,221
,Relev,85,135,222
,Subst,85,135,222
,Maj-2,85,135,222
,Dist-2,84,135,221
113,InvProp,84,135,221
,TrivRep,84,135,221
,Maj-1,84,135,221
,Dist-1,84,135,221
